id,industry_name,unit_code,unit_name,level,job_type,group_name,unit_summary,category,criterion_type,criterion_text
6584,電気通信工事業,37S018L44,工事全体管理,L4,施工管理,37_02_施工管理,仕事内容を把握し、施工管理体制の構築、現場への適正配員を行い、必要時には、施工事例の共有、VE・コストダウンの提案、新技術情報の収集・活用を行い、技術水準を向上させる能力,③技術力向上,○,○普段から経済的、合理的、効率的作業の啓蒙をしており、顧客の指示や要請に迅速に対応して、工法や納まり等の改善提案を積極的に行えるよう指導している
6585,電気通信工事業,37S018L44,工事全体管理,L4,施工管理,37_02_施工管理,仕事内容を把握し、施工管理体制の構築、現場への適正配員を行い、必要時には、施工事例の共有、VE・コストダウンの提案、新技術情報の収集・活用を行い、技術水準を向上させる能力,③技術力向上,○,○企業としての技術者の標準目標を設定し、年間の技術カリキュラムを作成・実施して底上げを図っている
6586,電気通信工事業,37S019L11,施工計画,L1,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,①契約図書、設計図書、現場条件の把握,○,○契約図書で工事内容・期間・条件変更・支給品・近隣・環境・交通安全等の基本的事項について勉強し、不明な点は上司に質問している
6587,電気通信工事業,37S019L11,施工計画,L1,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,①契約図書、設計図書、現場条件の把握,○,○上司・先輩の現場実査に同行し、周辺環境調査等を学んでいる
6588,電気通信工事業,37S019L11,施工計画,L1,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②入場前・作業前の準備,○,○作業計画等に基づいて、入場前に準備すべき基本事項を確認・学習している
6589,電気通信工事業,37S019L11,施工計画,L1,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②入場前・作業前の準備,○,○工程表、作業手順書等をもとにして作業の流れ、役割分担等について勉強している
6590,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,①情報配線システムの設計,○,○上司・先輩のアドバイスを必要により受けながら、幹線・水平・ワークエリア・宅内配線等の配線設計を理解し、構内情報配線システムや宅内情報配線システムを設計している
6591,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,①情報配線システムの設計,○,○設計した情報配線システムどおりに施工されているかを定期的に職長に確認して、上司・先輩に報告している
6592,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,①情報配線システムの設計,○,○設計した情報配線システムが、ネットワークシステム設計上問題がないかどうかをＳＥに確認し、必要であれば上司・先輩に報告して指示を受けている
6593,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○契約図書で工事内容・期間・条件変更・支給品・近隣・環境・交通安全等の基本的事項について、施工技能者に説明できるように把握している
6594,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○施工の不備や品質のバラツキ等、工法・仕様・材料に不具合が発生しないように、設計図・仕様書・施工図等の内容を確認している
6595,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○自らの経験や社内情報、現場との相談に基づいて、施工順序に従った材料の手配、運搬、保管、作業者の配置等を上司の指導のもとに計画している
6596,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○事前に単体・連動調整等が必要な事項は使用日程を想定し、材料入庫、現場搬入計画等を作成しており、上司のチェックを受けた上で、社内の打合せに同席して、すり合わせ・調整方法を体得している
6597,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○上司からの指示に基づいて工事現場の周辺環境に関する調査を実施し、顧客からも情報を入手して状況等を報告している
6598,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○構造種別、建物形状等の特性から技術的なポイントを現場と相談、検討して、上司に報告している
6599,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○環境により、データ品質が確保できるかどうかの測定・確認を事前にＳＥに指示している
6600,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○自らの経験や社内情報に基づいて施工要領書を作成して、上司のチェックを受けている
6601,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○施工図の不明点を質疑するとともに、不具合や手直し、手戻りが発生しない方法を上司の指導のもと立案して、顧客へ提出している
6602,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○経験や、施工実績に基づいて、経済的､合理的、効率的な作業や工法、出来映え等の改善提案を含めた施工要領書、作業手順書等を検討のうえ作成し、上司の承認を得ている
6603,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○標準書式に従って施工要領書、作業手順書や施工工程表等をパソコンを利用して作成し、作業効率を上げている
6604,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○計画された体制と要求される工程から施工の進め方や役割分担等を計画し、上司の確認を得て職長に乗込み日等を指示して必要な準備をさせている
6605,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○職長が行った材料の手配、段取り等を確認して上司に報告している
6606,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○乗込み前に顧客と打合せを行い、要求工程と自社施工体制の整合性を図るとともに、作業の全体把握のための施工計画書を確認している
6607,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○乗込み前現場打合せで作業計画等を入手し、新規入場者教育等の基本事項が盛り込まれているかどうかを確認している
6608,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○新しい施工方法等に現場で取組む場合には実作業前に勉強会を開催したり講習会に参加できるように会社に要請している
6609,電気通信工事業,37S020L22,施工計画,L2,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○工程表、作業手順書等をもとに作業の流れ等を想定し、職長に役割分担と作業手順の説明を行っている
6610,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,①情報配線システムの設計,○,○部下や後輩の作成した情報配線システム設計の検証をしたり、自ら情報配線システム設計に携わったりしている
6611,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,①情報配線システムの設計,○,○情報配線システム設計どおりに施工されているかどうかを部下や後輩に確認させたり、職長に確認したりして、設計どおりに実施されていなければ不具合を検証し、補正指示を出している
6612,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,①情報配線システムの設計,○,○設計した情報配線システムが、ネットワークシステム設計上問題がないかどうかをＳＥに確認し、必要であればハードウエア面・ソフトウエア面から再検討している
6613,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○契約図書に記載されている基本的事項に記載漏れがないかどうかを確認し、必要であれば顧客と再確認をしたり、特記事項内容の再確認を行い、部下や後輩に説明出来るように把握している
6614,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○自社の施工力を向上させるように、設計図、仕様書、施工図等のチェックポイントをまとめて、チェックできるように教育している
6615,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○現場の稼動状況、関連する他現場の工程、材料入庫、現場搬入を把握し、職長にアドバイスしている
6616,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○周辺の環境について現場調査方法や顧客からの情報入手方法を部下や後輩に指導している
6617,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○自ら施工要領書や作業手順書を作成するほか、施工実績や社内ノウハウをもとに作業効率向上を踏まえて、部下の作成した施工要領や作業手順等の作成指導をしている
6618,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○データ品質確保が容易でない場合は、ＳＥの検証情報をもとに顧客と環境について改善の交渉をしている
6619,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○部下の作成した材料の手配、運搬、保管、作業員の配置計画等について、最も生産効率が上がるように施工実績や社内ノウハウに基づいて指導している
6620,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○部下又は顧客から施工技術的な相談がある場合は、構築物特性を踏まえた施工方法等を上司と相談しながら具体的な回答をしている
6621,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○施工図の不明点等を相談された場合、不具合や手直し、手戻りが発生しないような方法を自ら考え、上司に相談してその結果を確認している
6622,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○顧客からの要請で、実績等をもとに、経済的､合理的、効率的な作業や工法、納まり等の改善提案等を検討、作成し上司の承認のもとに提案している
6623,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○誰にでもわかりやすい計画書や施工工程表が作成できるように、標準フォーマットを設定して徹底させている
6624,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○顧客との打合せに部下や後輩を同行して、書類内容の説明だけでなく、信頼性を高める誠意ある対応をすることを学ばせている
6625,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○計画された体制と要求される工程から施工の進め方や役割分担等を計画し、職長に乗込み日等を指示して必要な準備をさせている
6626,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○複数現場分の材料の手配、段取り等の報告を受け、調整が必要な場合は的確な指示を出している
6627,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○乗込み前に顧客と打合せを行い、要求工程と自社施工体制の整合性を図っており、作業の全体把握のための施工計画書を確認し、他現場との調整作業を行っている
6628,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○乗込み前現場打合せで作業計画等を確認し、部下や職長に作業指示するとともに、新規入場者教育の指導をしている
6629,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○新しい施工方法等に現場で取組む場合は事前の勉強会や講習会に会社としての判断で参加させている
6630,電気通信工事業,37S021L33,施工計画,L3,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○打合せ時に工法や作業改善について顧客から要請された場合には、職長と相談し施工検討案を提出している
6631,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,①情報配線システムの設計,○,○部下や後輩の作成した情報配線システム設計の検証をしたり、自ら情報配線システム設計に携わったりしている
6632,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,①情報配線システムの設計,○,○情報配線システム設計どおりに施工されているかどうかを部下や後輩に確認させたり、職長に確認したりして、設計どおりに実施されていなければ不具合を検証し、補正指示を出している
6633,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○現場ごとの工程、材料入庫、現場搬入状況を把握し、必要に応じて顧客と現場との調整、全社と現場との調整を図る等している
6634,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,②契約図書、設計図書、現場条件の把握,○,○自ら施工要領書や作業手順書を作成するほか、施工実績や社内ノウハウをもとに作業効率向上を踏まえて、部下の作成した施工要領や作業手順等の作成指導をしている
6635,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○部下の作成した材料の手配、運搬、保管、作業員の配置計画等について、最も生産効率が上がるように施工実績や社内ノウハウに基づいて指導している
6636,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○部下から施工図等の不明点等を相談された場合は、不具合・手直し等が発生しないように作業ポイント・方法を具体的に指導して、その実施結果を確認している
6637,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○部下から技術的な相談がある場合は、施工実績・事例等をもとに構築物特性を踏まえた施工技術・作業方法等を指導し、実施結果を確認している
6638,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○殆どの書式が標準化されるよう、パソコンを利用した資料作成を全社的に推進しており、社内技術管理と効率化を積極的に進めている
6639,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○顧客からの要請で、実績等をもとに、経済的､合理的、効率的な作業や工法、納まり等の改善提案等を検討、作成し提案するよう指導している
6640,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,③施工の計画,○,○顧客との打合せに部下や後輩を同行して、書類内容の説明だけでなく、信頼性を高める誠意ある対応をすることを学ばせている
6641,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○集中購買や業者評価、新規手配等が必要な場合は新規開拓や市場調査等を行って安定供給する仕組みを構築したり指示を行ったりしている
6642,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○乗込み前に顧客と打合せを行い、要求工程と自社施工体制の整合性を図っており、作業の全体把握のための施工計画書を確認し、他現場との調整作業を行っている
6643,電気通信工事業,37S022L44,施工計画,L4,施工管理,37_02_施工管理,設計図書や現場状況等から電気通信工事の問題点を把握し、工法の適切性を確認した上で、配線・設置工事の計画をする能力,④入場前・作業前の準備,○,○現状必要な施工方法や新技術の他、これから必要になるであろう技術・技法等の研修があった場合は先を見越して参加させている
6644,電気通信工事業,37S023L11,施工管理,L1,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,①材料、器具、工具の確認・検証,○,○上司の指示により、現場で使用する材料、器具、工具類の種類を勉強している
6645,電気通信工事業,37S023L11,施工管理,L1,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,①材料、器具、工具の確認・検証,○,○上司の指示により、現場で使用する材料、器具、工具類の安全性・有害性を勉強している
6646,電気通信工事業,37S024L22,施工管理,L2,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,①段取り打合せ,○,○社内打合せで、施工管理体制や工事の全体像と自分の役割等を改めて認識し、疑問点があれば上司や先輩に確認している
6647,電気通信工事業,37S024L22,施工管理,L2,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,①段取り打合せ,○,○顧客・設計事務所との打合せ、協力業者との打合せ、官公庁への諸手続き・申請、近隣住民との打合せ等、自分の役割を滞りなく行い上司や先輩に報告している
6648,電気通信工事業,37S024L22,施工管理,L2,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,②材料、器具、工具の確認・検証,○,○現場で使用する情報用コンセント・通信アウトレット・配管部材等の電設資材や、ケーブル切断工具・かしめ工具・成端工具等の器具・工具類を職長に確認・把握した上で、在庫確認や調達分の調達計画を作成している
6649,電気通信工事業,37S024L22,施工管理,L2,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,②材料、器具、工具の確認・検証,○,○上司の指示により、貸出し品、自社準備・調達品等の区別を明確にし、機械、器工具、原材料等の危険性・有害性・取扱い方法、安全装置・有害物抑制装置・保護具の性能の周知等を行っている
6650,電気通信工事業,37S024L22,施工管理,L2,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,③完成図書作成,○,○顧客に提出するために、工事竣工後に施工図面を始め検査記録等完成図書一式を作成している
6651,電気通信工事業,37S024L22,施工管理,L2,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,③完成図書作成,○,○社内規定に基づき、工事完了後、検査記録・工事日報・ＫＹ報告書・完了引き渡し・図面類を作成・整備しアフターメンテナンスに備えている
6652,電気通信工事業,37S025L33,施工管理,L3,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,①段取り打合せ,○,○社内打合せに工事担当者を召集し、施工管理体制・工事内容・段取りを周知している
6653,電気通信工事業,37S025L33,施工管理,L3,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,①段取り打合せ,○,○現場打合せとして、顧客・設計事務所との打合せ、協力業者との打合せ、官公庁への諸手続き・申請、近隣住民との打合せ等が滞りなく行われていることを確認・周知している
6654,電気通信工事業,37S025L33,施工管理,L3,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,②材料、器具、工具の確認・検証,○,○各現場の電設資材、関連材の調達を調整し、搬入、搬出、保管場所の確保等現場作業を考慮した段取りをして在庫ロスや欠品等が発生しないように適宜管理している
6655,電気通信工事業,37S025L33,施工管理,L3,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,②材料、器具、工具の確認・検証,○,○電設資材、関連材等を調達する場合、施主支給品があるかどうかを確認後発注ロットや市況等を調査・確認し最適なコストパフォーマンスで実施している
6656,電気通信工事業,37S025L33,施工管理,L3,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,②材料、器具、工具の確認・検証,○,○貸出し品、自社準備・調達品等の区別を明確にし、機械、器工具、原材料等の危険性・有害性・取扱い方法、安全装置・有害物抑制装置・保護具の性能の周知等を定期的に行っている
6657,電気通信工事業,37S025L33,施工管理,L3,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,③完成図書作成,○,○部下や後輩が作成した完成図書内容に記載洩れや抜けがないかどうか確認し、必要により適切なアドバイスを行っている
6658,電気通信工事業,37S025L33,施工管理,L3,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,③完成図書作成,○,○部下や後輩が作成した社内用完成図書内容に記載洩れや抜けがないかどうか確認し、維持管理の重要性をアドバイスしている
6659,電気通信工事業,37S026L44,施工管理,L4,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,①段取り打合せ,○,○上司として、施工管理体制・工事内容・段取りが社内基準から逸脱していないかどうかを定期的に検証するように指示をしている
6660,電気通信工事業,37S026L44,施工管理,L4,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,①段取り打合せ,○,○上司として、段取り打合せに慣れが生じていないかどうか、確認するために時々同席している
6661,電気通信工事業,37S026L44,施工管理,L4,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,②材料、器具、工具の確認・検証,○,○共有する仮設等で不具合等が報告された場合は、顧客と協議し改善の回答を引出すように部下を指導している
6662,電気通信工事業,37S026L44,施工管理,L4,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,②材料、器具、工具の確認・検証,○,○各現場の電設資材、関連材等の調達を調整し、搬入、搬出、保管場所の確保も考慮して、後工程に不具合が出ないような現場の段取りを指導している
6663,電気通信工事業,37S026L44,施工管理,L4,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,②材料、器具、工具の確認・検証,○,○部下や後輩に、安全に配慮した調達や検証を指示している
6664,電気通信工事業,37S026L44,施工管理,L4,施工管理,37_02_施工管理,工事現場の段取り打合せや進捗の確認、材料、器具、工具の管理等自主的に管理を行うとともに、自主管理内容の標準化や教育を行う能力,③完成図書作成,○,○完成図書の意味合いを部下に考えてもらい、次に使う人のためにどういう取りまとめをしたら良いかを指導している
6665,電気通信工事業,37S027L11,品質管理,L1,施工管理,37_02_施工管理,品質管理に関する計画を立て、実施することにより、満足の得られる成果を出す能力,①品質管理の計画,○,○品質に関する目標の達成計画における自分の役割を学んでいる
6666,電気通信工事業,37S027L11,品質管理,L1,施工管理,37_02_施工管理,品質管理に関する計画を立て、実施することにより、満足の得られる成果を出す能力,①品質管理の計画,○,○上司から品質計画について説明を受け、内容や自分の役割を学んでいる
6667,電気通信工事業,37S027L11,品質管理,L1,施工管理,37_02_施工管理,品質管理に関する計画を立て、実施することにより、満足の得られる成果を出す能力,②品質管理の実施,○,○現場において、上司が職長や協力会社に品質管理について指示、指導している場面を体験しながら学んでいる
6668,電気通信工事業,37S028L22,品質管理,L2,施工管理,37_02_施工管理,品質管理に関する計画を立て、実施することにより、満足の得られる成果を出す能力,①品質管理の計画,○,○品質に関する目標の達成計画における自分の役割を確認している
